vol,ask,bid,open,close,high,low,start,end
1449948,40196,40182.25,1436,1433.25,1439.75,1428.25,2011-05-03 08:30:00,2011-05-03 15:45:00
2132538,39948,39934,1434.75,1427,1435.25,1420,2011-05-04 08:30:00,2011-05-04 15:45:00
2553081,39777,39763,1416.75,1417.5,1427.25,1407.75,2011-05-05 08:30:00,2011-05-05 15:45:00
3665399,79787,79759,1418.25,1425.75,1434.25,1414.25,2011-05-09 08:30:00,2011-05-09 15:45:00
1339516,40140.5,40126.75,1429.25,1436.75,1439,1427.75,2011-05-10 08:30:00,2011-05-10 15:45:00
1993827,39906.75,39892.75,1435.75,1420.5,1436,1415.5,2011-05-11 08:30:00,2011-05-11 15:45:00
1915850,39844.25,39830.25,1417.75,1429.75,1431.25,1411.25,2011-05-12 08:30:00,2011-05-12 15:45:00
1982458,41217,41203,1431,1416.5,1431.5,1413,2011-05-13 08:30:00,2011-05-13 15:30:00
1914508,39657,39643,1414,1404.25,1423.75,1407.25,2011-05-16 08:30:00,2011-05-16 15:45:00
1955862,39367.75,39354.25,1404.75,1408.75,1411.25,1398.5,2011-05-17 08:30:00,2011-05-17 15:45:00
1373770,39671.5,39657.5,1409.75,1421.5,1423,1407,2011-05-18 08:30:00,2011-05-18 15:45:00
1560886,39843,39829,1426.25,1424.5,1428,1417,2011-05-19 08:30:00,2011-05-19 15:45:00
3698036,78857,78829.25,1398,1397,1422.75,1393.25,2011-05-23 08:30:00,2011-05-23 15:45:00
1614363,39189.5,39175.75,1402.75,1395,1405,1394.25,2011-05-24 08:30:00,2011-05-24 15:45:00
1733146,40607.75,40594,1389.5,1399,1407,1389.25,2011-05-25 08:30:00,2011-05-25 15:30:00
1943204,39285,39271.25,1397.75,1409.25,1410,1395,2011-05-26 08:30:00,2011-05-26 15:45:00
1183564,52293.75,52275.5,1414.25,1414.25,1416.25,1409.25,2011-05-30 08:30:00,2011-05-30 17:15:00
1642237,39787.5,39773.75,1424.5,1426.75,1428.25,1415.75,2011-05-31 08:30:00,2011-05-31 15:45:00
2339112,39454,39440.25,1421,1395,1423.5,1393.75,2011-06-01 08:30:00,2011-06-01 15:45:00
2101669,39065,39051.5,1396.75,1395.25,1399.5,1386.75,2011-06-02 08:30:00,2011-06-02 15:45:00
2175554,40178.5,40164.25,1379.25,1378.25,1391.5,1377.5,2011-06-03 08:30:00,2011-06-03 15:30:00
1859379,38501.25,38487.5,1378.25,1367,1380.75,1365.75,2011-06-06 08:30:00,2011-06-06 15:45:00
1720953,38488.5,38475,1375,1367.5,1378,1365,2011-06-07 08:30:00,2011-06-07 15:45:00
2124752,38208.25,38194.5,1362.75,1358.25,1369,1358.75,2011-06-08 08:30:00,2011-06-08 15:45:00
507637,38428,38414.25,1364.25,1370,1376.5,1361.75,2011-06-09 08:30:00,2011-06-09 15:45:00
3669479,75971.25,75943.25,1357,1355.25,1366.75,1347.5,2011-06-13 08:30:00,2011-06-13 15:45:00
1721787,38396.5,38382.75,1366.75,1370.5,1375,1365.5,2011-06-14 08:30:00,2011-06-14 15:45:00
2828358,37904,37890.5,1359.75,1348,1363.75,1343.75,2011-06-15 08:30:00,2011-06-15 15:45:00
2515484,37825.25,37811.25,1350.25,1351.5,1357,1340.25,2011-06-16 08:30:00,2011-06-16 15:45:00
3293023,76062.75,76035,1350.5,1361,1363.5,1349.25,2011-06-20 08:30:00,2011-06-20 15:45:00
1837946,38518.75,38505.5,1367.25,1376.5,1380.75,1365.5,2011-06-21 08:30:00,2011-06-21 15:45:00
1594972,38582,38568,1373.5,1368,1381.75,1367.5,2011-06-22 08:30:00,2011-06-22 15:45:00
2809425,37928,37914,1355.5,1365.25,1367.25,1345,2011-06-23 08:30:00,2011-06-23 15:45:00
3771507,76097,76069,1351,1365.75,1368.75,1349.25,2011-06-27 08:30:00,2011-06-27 15:45:00
1575501,38514,38500.25,1368.75,1382.25,1383,1366,2011-06-28 08:30:00,2011-06-28 15:45:00
2007277,38893.5,38879.75,1385.5,1392.25,1393.5,1380.75,2011-06-29 08:30:00,2011-06-29 15:45:00
1657506,39255,39241.25,1395.5,1401.75,1405.5,1393.5,2011-06-30 08:30:00,2011-06-30 15:45:00
1769993,52457.25,52439.75,1420,1421.75,1424.5,1401.25,2011-07-04 08:30:00,2011-07-04 17:15:00
1385837,39806,39792,1421.5,1423.75,1425,1417.25,2011-07-05 08:30:00,2011-07-05 15:45:00
1499168,39793.25,39779.75,1417.25,1425.75,1424.75,1414.5,2011-07-06 08:30:00,2011-07-06 15:45:00
1314786,41677,41662.75,1434.75,1440,1440.75,1432.25,2011-07-07 08:30:00,2011-07-07 15:30:00
3694102,79219.5,79191.75,1411,1405.5,1430.5,1399.75,2011-07-11 08:30:00,2011-07-11 15:45:00
2132506,40707.75,40694,1399,1398.75,1411.25,1396.75,2011-07-12 08:30:00,2011-07-12 15:30:00
1995308,39466.75,39453.25,1404.25,1401.5,1415.75,1398.5,2011-07-13 08:30:00,2011-07-13 15:45:00
2414723,39206,39192,1404.75,1395.25,1411.25,1390,2011-07-14 08:30:00,2011-07-14 15:45:00
3794977,77929,77901,1394.75,1389.5,1403.5,1379.25,2011-07-18 08:30:00,2011-07-18 15:45:00
1743771,39323,39309,1396.25,1412.5,1412.25,1395.75,2011-07-19 08:30:00,2011-07-19 15:45:00
1319343,39532.75,39519.25,1415.75,1405.5,1415.75,1407.25,2011-07-20 08:30:00,2011-07-20 15:45:00
1866245,39952.25,39939.25,1417,1431.75,1431.5,1414.5,2011-07-21 08:30:00,2011-07-21 15:45:00
2557403,79867.5,79839.5,1418,1421,1430.75,1414.75,2011-07-25 08:30:00,2011-07-25 15:45:00
1428612,41158,41143.75,1421.5,1414.25,1423,1413.5,2011-07-26 08:30:00,2011-07-26 15:30:00
2244048,39167.25,39153.5,1409.75,1388,1410.5,1386,2011-07-27 08:30:00,2011-07-27 15:45:00
1932122,39035,39021,1389.5,1386.75,1401,1383.25,2011-07-28 08:30:00,2011-07-28 15:45:00
5087114,76965.75,76937.75,1389.25,1367.75,1392.75,1358.25,2011-08-01 08:30:00,2011-08-01 15:45:00
2818198,37945.25,37931.25,1361.5,1336.25,1368,1334.75,2011-08-02 08:30:00,2011-08-02 15:45:00
3295939,38736,38721.5,1340.5,1342,1346,1318.25,2011-08-03 08:30:00,2011-08-03 15:30:00
4209287,36699.25,36685.25,1330.75,1285,1332.25,1281.25,2011-08-04 08:30:00,2011-08-04 15:45:00
10252015,70591.25,70563.5,1257,1201.25,1305,1197.5,2011-08-08 08:30:00,2011-08-08 15:45:00
4797068,34333.5,34319,1216.75,1257.5,1263.5,1185,2011-08-09 08:30:00,2011-08-09 15:45:00
4146497,34288.75,34274.75,1231.75,1212.25,1245.25,1201.75,2011-08-10 08:30:00,2011-08-10 15:45:00
3404962,34777,34763,1216.5,1257.25,1272,1211,2011-08-11 08:30:00,2011-08-11 15:45:00
3886887,71346,71318,1272,1285.5,1289.75,1255.5,2011-08-15 08:30:00,2011-08-15 15:45:00
2204412,35794.5,35780.5,1274.25,1279.25,1289.5,1265.5,2011-08-16 08:30:00,2011-08-16 15:45:00
1770988,35890,35876,1285.25,1275.25,1294.75,1269.5,2011-08-17 08:30:00,2011-08-17 15:45:00
3262621,34450.25,34436.25,1247,1230.5,1249,1216.25,2011-08-18 08:30:00,2011-08-18 15:45:00
5006594,69537.5,69509.25,1232,1212,1241.25,1206.5,2011-08-22 08:30:00,2011-08-22 15:30:00
2841721,34455.5,34441.5,1218.5,1247,1248.75,1208.25,2011-08-23 08:30:00,2011-08-23 15:45:00
2140989,35071.5,35057.75,1243.75,1258.75,1264.75,1241.5,2011-08-24 08:30:00,2011-08-24 15:45:00
2745671,35081,35067.25,1271.25,1245.5,1276.5,1241,2011-08-25 08:30:00,2011-08-25 15:45:00
4285028,71199.5,71171.75,1278.25,1296,1296.75,1220.75,2011-08-29 08:30:00,2011-08-29 15:45:00
2256461,36266.25,36252.5,1288.75,1292.5,1306.75,1281.5,2011-08-30 08:30:00,2011-08-30 15:45:00
2805246,36647,36633,1307.25,1306.5,1317.75,1295.5,2011-08-31 08:30:00,2011-08-31 15:45:00
2285113,36451,36437.25,1305.5,1287.5,1316.5,1288.75,2011-09-01 08:30:00,2011-09-01 15:45:00
2065610,46576,46557.5,1242.5,1230.25,1273.25,1226.25,2011-09-05 08:30:00,2011-09-05 17:15:00
2580451,34708,34694.25,1230.5,1254,1254,1224,2011-09-06 08:30:00,2011-09-06 15:45:00
1994739,35781.75,35767.75,1267.75,1287.5,1287.75,1265.75,2011-09-07 08:30:00,2011-09-07 15:45:00
780918,35867.5,35854.25,1278.5,1271.75,1291.5,1269.75,2011-09-08 08:30:00,2011-09-08 15:45:00
4951933,69439.5,69411.75,1229.75,1251.5,1263.25,1222.25,2011-09-12 08:30:00,2011-09-12 15:45:00
2320148,35172.5,35159.25,1249.5,1257.25,1264,1244,2011-09-13 08:30:00,2011-09-13 15:45:00
2514796,35540.5,35526.5,1265,1275.5,1289.75,1248.75,2011-09-14 08:30:00,2011-09-14 15:45:00
2187032,36099.5,36086,1288,1296,1299,1277.5,2011-09-15 08:30:00,2011-09-15 15:45:00
4220124,72339,72311.5,1282.75,1291,1308,1275,2011-09-19 08:30:00,2011-09-19 15:45:00
2092341,36432.25,36418.5,1296.75,1291.5,1308,1288,2011-09-20 08:30:00,2011-09-20 15:45:00
2857334,35899.25,35885.5,1289,1250,1294,1248.5,2011-09-21 08:30:00,2011-09-21 15:45:00
3958071,34048.25,34034.25,1217,1221.25,1229.5,1200.25,2011-09-22 08:30:00,2011-09-22 15:45:00
4958198,68685.75,68657.75,1234.25,1251.75,1252.5,1207.25,2011-09-26 08:30:00,2011-09-26 15:45:00
2736508,35732.25,35718.25,1273.5,1263.5,1283.5,1256.25,2011-09-27 08:30:00,2011-09-27 15:45:00
2336625,36479.25,36465,1268,1242.75,1272.75,1237,2011-09-28 08:30:00,2011-09-28 15:30:00
2492107,34909,34895.25,1259,1250.5,1264.25,1227,2011-09-29 08:30:00,2011-09-29 15:45:00
5659819,68313.5,68285.5,1213,1181.25,1242.25,1178.75,2011-10-03 08:30:00,2011-10-03 15:45:00
3608795,33039.75,33025.25,1173.25,1204,1213.25,1161.5,2011-10-04 08:30:00,2011-10-04 15:45:00
2480811,34149,34135,1210.75,1228.75,1234.75,1203,2011-10-05 08:30:00,2011-10-05 15:45:00
2308226,34768,34754,1225.25,1251.5,1254,1222.5,2011-10-06 08:30:00,2011-10-06 15:45:00
2354321,36249,36234.5,1259.25,1249.25,1260.5,1238.25,2011-10-07 08:30:00,2011-10-07 15:30:00
1485631,35720.75,35707,1263.25,1284.25,1285.75,1262.5,2011-10-10 08:30:00,2011-10-10 15:45:00
1623895,35942.75,35928.75,1275.75,1280.25,1288.25,1275,2011-10-11 08:30:00,2011-10-11 15:45:00
2124659,37738.75,37724.25,1296.5,1291,1309.5,1290,2011-10-12 08:30:00,2011-10-12 15:30:00
1899671,36035,36021.25,1287.75,1290.75,1296.5,1278.75,2011-10-13 08:30:00,2011-10-13 15:45:00
1782159,37885.5,37871.25,1307.5,1313.5,1315,1300.25,2011-10-14 08:30:00,2011-10-14 15:30:00
1953490,36341,36327.25,1308.25,1284.75,1308.75,1287,2011-10-17 08:30:00,2011-10-17 15:45:00
2546719,36402.5,36388.5,1290.5,1312,1323.25,1279.75,2011-10-18 08:30:00,2011-10-18 15:45:00
2061959,36693.75,36680,1315,1301,1318.75,1295,2011-10-19 08:30:00,2011-10-19 15:45:00
2495738,36371.75,36357.75,1299.5,1303.5,1309,1286,2011-10-20 08:30:00,2011-10-20 15:45:00
3460663,74561.25,74533.25,1331.5,1341,1346,1315.25,2011-10-24 08:30:00,2011-10-24 15:45:00
2300931,37216.5,37202.75,1335.25,1317.75,1339,1315.75,2011-10-25 08:30:00,2011-10-25 15:45:00
2389487,37078.75,37064.75,1330.5,1334.75,1336,1310,2011-10-26 08:30:00,2011-10-26 15:45:00
2721736,38309.25,38295.25,1365,1375.5,1382.75,1354.25,2011-10-27 08:30:00,2011-10-27 15:45:00
3541753,76397.5,76370,1359.5,1337.25,1377,1338.75,2011-10-31 08:30:00,2011-10-31 15:45:00
3026223,36782.75,36768.75,1305.75,1317,1323,1303,2011-11-01 08:30:00,2011-11-01 15:45:00
1874665,37118.25,37104.5,1327.5,1328.25,1332.25,1315.75,2011-11-02 08:30:00,2011-11-02 15:45:00
2168989,38935,38920.75,1344.5,1349.25,1353.25,1324,2011-11-03 08:30:00,2011-11-03 15:30:00
3451568,75026,74998.25,1342.25,1350.75,1352,1328,2011-11-07 09:30:00,2011-11-07 16:15:00
1945217,37984,37970.25,1359.25,1366.75,1368.75,1345,2011-11-08 09:30:00,2011-11-08 16:15:00
2600566,37303.75,37289.75,1336.75,1319.25,1342.75,1316.25,2011-11-09 09:30:00,2011-11-09 16:15:00
2026409,37238.75,37224.75,1336,1331.25,1337.5,1318,2011-11-10 09:30:00,2011-11-10 16:15:00
1326678,37922.75,37908.75,1345.75,1355.25,1358.25,1345,2011-11-11 09:30:00,2011-11-11 16:15:00
1492751,37646.5,37632.75,1349,1345.5,1351.75,1337,2011-11-14 09:30:00,2011-11-14 16:15:00
1770274,37700.25,37686.25,1337,1347.25,1355.75,1335.25,2011-11-15 09:30:00,2011-11-15 16:15:00
2148327,37588,37574.25,1336,1324.5,1351.25,1324,2011-11-16 09:30:00,2011-11-16 16:15:00
2492906,36821,36807,1328,1308.5,1329.5,1300,2011-11-17 09:30:00,2011-11-17 16:15:00
1739980,36682.75,36669.25,1315.25,1307,1316,1302.25,2011-11-18 09:30:00,2011-11-18 16:15:00
1985821,35910.25,35896.25,1290.25,1284.25,1291.25,1274,2011-11-21 09:30:00,2011-11-21 16:15:00
1886274,35886.5,35872.5,1280,1275.75,1288.75,1272.75,2011-11-22 09:30:00,2011-11-22 16:15:00
1882359,35283,35269,1267.5,1254,1270,1252,2011-11-23 09:30:00,2011-11-23 16:15:00
86394,11293.5,11289,1258,1247.75,1258.5,1249.5,2011-11-24 09:30:00,2011-11-24 18:15:00
2840925,56106.75,56085.25,1282,1285,1289.75,1242.75,2011-11-28 09:30:00,2011-11-28 16:15:00
1931173,36159,36145.25,1287.75,1289.25,1296.5,1284,2011-11-29 09:30:00,2011-11-29 16:15:00
2437603,37227.75,37214,1323.75,1338,1340.25,1320,2011-11-30 09:30:00,2011-11-30 16:15:00
1732617,37463,37449,1336.75,1336.75,1344.5,1332.25,2011-12-01 09:30:00,2011-12-01 16:15:00
1706189,37652.75,37638.75,1350.5,1337.5,1353,1335.5,2011-12-02 09:30:00,2011-12-02 16:15:00
2036046,37917.75,37903.75,1353.75,1348.75,1359.75,1342.25,2011-12-05 09:30:00,2011-12-05 16:15:00
1787850,37841,37827.25,1350.25,1348.25,1359.25,1345.5,2011-12-06 09:30:00,2011-12-06 16:15:00
2089504,37738,37724.25,1347.5,1357.75,1360.5,1337.5,2011-12-07 09:30:00,2011-12-07 16:15:00
772821,37465.25,37451.25,1347.75,1329.25,1350.25,1324.25,2011-12-08 09:30:00,2011-12-08 16:15:00
1692214,37679,37665,1334.25,1353.25,1354.25,1332.25,2011-12-09 09:30:00,2011-12-09 16:15:00
1769890,37151.5,37137.5,1337,1329,1338.25,1319.5,2011-12-12 09:30:00,2011-12-12 16:15:00
2130737,37332,37318.75,1336,1319.75,1343.5,1312,2011-12-13 09:30:00,2011-12-13 16:15:00
2124138,36642,36628,1314.75,1305.75,1318,1302,2011-12-14 09:30:00,2011-12-14 16:15:00
1689154,36755,36741,1317.75,1311.5,1319.5,1307.25,2011-12-15 09:30:00,2011-12-15 16:15:00
1813782,36826,36812.25,1318,1309.5,1324.5,1307.75,2011-12-16 09:30:00,2011-12-16 16:15:00
1412611,36604.75,36591.5,1315.5,1298.25,1318,1295,2011-12-19 09:30:00,2011-12-19 16:15:00
1575129,37245.75,37231.75,1315.5,1336,1336.75,1315.25,2011-12-20 09:30:00,2011-12-20 16:15:00
1638952,37253.25,37239.25,1334.5,1335.75,1339,1322.5,2011-12-21 09:30:00,2011-12-21 16:15:00
1126846,37692.25,37678.25,1341.25,1348.75,1350.5,1338.5,2011-12-22 09:30:00,2011-12-22 16:15:00
551625,37951.5,37938.5,1352.5,1359,1360.25,1349.25,2011-12-23 09:30:00,2011-12-23 16:15:00
469831,38123.75,38110.25,1356.25,1359.75,1363.5,1355.5,2011-12-27 09:30:00,2011-12-27 16:15:00
912249,37765.75,37751.75,1362,1343.75,1362,1342.5,2011-12-28 09:30:00,2011-12-28 16:15:00
743711,37898.75,37885,1347.25,1356.75,1358,1346.5,2011-12-29 09:30:00,2011-12-29 16:15:00
578596,37966.5,37953,1357.5,1352.5,1358.75,1350.25,2011-12-30 09:30:00,2011-12-30 16:15:00
1398168,38496.5,38482.5,1373.75,1371.75,1379.25,1369.75,2012-01-03 09:30:00,2012-01-03 16:15:00
1162598,38351.5,38337.5,1366.5,1372.75,1373.25,1362.25,2012-01-04 09:30:00,2012-01-04 16:15:00
1477436,38377.5,38363.5,1366.75,1372.75,1377.5,1359.25,2012-01-05 09:30:00,2012-01-05 16:15:00
1328291,38474,38460,1377.25,1373.5,1377.5,1367.75,2012-01-06 09:30:00,2012-01-06 16:15:00
1175987,38481.5,38467.75,1375,1375,1376.75,1369,2012-01-09 09:30:00,2012-01-09 16:15:00
1262782,38865.75,38852.25,1388.25,1385.75,1391.5,1384.5,2012-01-10 09:30:00,2012-01-10 16:15:00
1510041,38781.75,38768,1382.5,1387.5,1389,1380.25,2012-01-11 09:30:00,2012-01-11 16:15:00
1423684,38853.5,38839.5,1391,1391.75,1392.25,1380.25,2012-01-12 09:30:00,2012-01-12 16:15:00
1802398,38637.75,38623.75,1380.5,1389,1389.25,1372.25,2012-01-13 09:30:00,2012-01-13 16:15:00
36300,12491.5,12487,1386.75,1389.5,1391.75,1385.5,2012-01-16 09:30:00,2012-01-16 18:15:00
1358198,39025.25,39011.5,1396.25,1389,1398.5,1385.5,2012-01-17 09:30:00,2012-01-17 16:15:00
1670712,39139.75,39125.75,1387,1402.25,1403.75,1386,2012-01-18 09:30:00,2012-01-18 16:15:00
1533888,39453.5,39440,1405.75,1409.75,1411,1403,2012-01-19 09:30:00,2012-01-19 16:15:00
1158575,39416,39402.75,1406.75,1410.75,1411.25,1404.25,2012-01-20 09:30:00,2012-01-20 16:15:00
1358826,39516.25,39502.75,1410.5,1411,1417.75,1404.75,2012-01-23 09:30:00,2012-01-23 16:15:00
1170430,39416.5,39403,1403.5,1411,1411.25,1401,2012-01-24 09:30:00,2012-01-24 16:15:00
1697470,39541.5,39528,1406.25,1419.75,1424.25,1402.5,2012-01-25 09:30:00,2012-01-25 16:15:00
1723237,39724,39710,1426,1414.5,1429.25,1408.75,2012-01-26 09:30:00,2012-01-26 16:15:00
1396527,39512.75,39499,1408.25,1412.25,1416.75,1406.5,2012-01-27 09:30:00,2012-01-27 16:15:00
1443063,39306.25,39292.5,1401,1408.5,1409.5,1395.5,2012-01-30 09:30:00,2012-01-30 16:15:00
1640105,39416.75,39403,1415.25,1407.5,1417,1401.75,2012-01-31 09:30:00,2012-01-31 16:15:00
1579741,39835.25,39821.25,1416.25,1419.75,1426.5,1416,2012-02-01 09:30:00,2012-02-01 16:15:00
1082695,39808.75,39795,1421.25,1422.25,1425.5,1417,2012-02-02 09:30:00,2012-02-02 16:15:00
1298834,40286,40272.5,1434.25,1439,1441.5,1432.75,2012-02-03 09:30:00,2012-02-03 16:15:00
964301,40255.5,40242,1434.25,1438.5,1440,1433.25,2012-02-06 09:30:00,2012-02-06 16:15:00
1214675,40354.5,40341,1435.25,1444.25,1445.25,1431.25,2012-02-07 09:30:00,2012-02-07 16:15:00
1354642,40434.25,40420.25,1444.25,1446.75,1447,1437.75,2012-02-08 09:30:00,2012-02-08 16:15:00
1388742,40545.75,40531.75,1448,1447.75,1450.75,1440.5,2012-02-09 09:30:00,2012-02-09 16:15:00
1381697,40240,40226,1436.5,1439.75,1440.75,1433.25,2012-02-10 09:30:00,2012-02-10 16:15:00
975426,40530.75,40517.25,1448.5,1449,1450.25,1442.25,2012-02-13 09:30:00,2012-02-13 16:15:00
1450220,40406.5,40392.75,1444.25,1447.5,1447.5,1437.25,2012-02-14 09:30:00,2012-02-14 16:15:00
1877870,40523.75,40509.75,1453,1441.75,1453.5,1437.5,2012-02-15 09:30:00,2012-02-15 16:15:00
1599366,40612,40598.25,1441,1454.25,1456.75,1438,2012-02-16 09:30:00,2012-02-16 16:15:00
1032255,40826,40812,1457.75,1459.75,1460.75,1454.5,2012-02-17 09:30:00,2012-02-17 16:15:00
37001,13191.75,13187.25,1465.25,1463.25,1467,1463.5,2012-02-20 09:30:00,2012-02-20 18:15:00
1114476,40930.25,40916.5,1462.25,1459.75,1465.25,1455.25,2012-02-21 09:30:00,2012-02-21 16:15:00
1212566,40792.5,40778.75,1458,1455.25,1460.25,1452.5,2012-02-22 09:30:00,2012-02-22 16:15:00
1313712,40828.75,40815,1455.75,1462.75,1463.25,1449.75,2012-02-23 09:30:00,2012-02-23 16:15:00
949451,41014.75,41001.25,1464.25,1462.25,1467,1461,2012-02-24 09:30:00,2012-02-24 16:15:00
1439278,41002.5,40989,1456,1467,1470.25,1452.5,2012-02-27 09:30:00,2012-02-27 16:15:00
1213975,41137,41123,1467.75,1471,1471.5,1464,2012-02-28 09:30:00,2012-02-28 16:15:00
1947389,41143,41129.25,1472,1462.25,1476.75,1456.25,2012-02-29 09:30:00,2012-02-29 16:15:00
1619346,41205,41191.5,1468.5,1474,1474.75,1465.75,2012-03-01 09:30:00,2012-03-01 16:15:00
1222782,41131.25,41118.5,1470.5,1468,1472.75,1464.5,2012-03-02 09:30:00,2012-03-02 16:15:00
1273688,40930.5,40917.5,1465.75,1463.75,1466.75,1457.5,2012-03-05 09:30:00,2012-03-05 16:15:00
1912719,40412.5,40398.5,1449.25,1441,1450,1438,2012-03-06 09:30:00,2012-03-06 16:15:00
1399914,40601.25,40587.75,1447,1452.5,1453.75,1443.75,2012-03-07 09:30:00,2012-03-07 16:15:00
353992,40962.75,40948.75,1460,1465.5,1467.5,1456.75,2012-03-08 09:30:00,2012-03-08 16:15:00
1145909,41203.25,41189.25,1467.75,1471.5,1473.75,1465.5,2012-03-09 09:30:00,2012-03-09 16:15:00
1026736,41148,41134,1470.25,1471,1472,1465.25,2012-03-12 08:30:00,2012-03-12 15:45:00
1753720,41520.5,41506.5,1476.25,1494.75,1496.25,1475.25,2012-03-13 08:30:00,2012-03-13 15:45:00
1430850,41852,41839,1495.75,1492,1499.25,1489.25,2012-03-14 08:30:00,2012-03-14 15:45:00
1445692,41975.75,41962,1496.25,1500.25,1502.5,1492.25,2012-03-15 08:30:00,2012-03-15 15:45:00
2422158,84366.5,84339.25,1502,1509.5,1513,1500.5,2012-03-19 08:30:00,2012-03-19 15:45:00
1310558,42085.25,42071.75,1501.5,1505.75,1506.5,1496.75,2012-03-20 08:30:00,2012-03-20 15:45:00
1129931,37608,37595.5,0,1502.5,1506.75,1499.25,2012-03-20 08:30:00,2012-03-21 15:45:00
1359220,43287.25,43273.5,1494.5,1494,1495.75,1487.5,2012-03-22 08:30:00,2012-03-22 15:30:00
2472648,85683.5,85656.75,1508,1520.25,1520.5,1485.5,2012-03-26 08:30:00,2012-03-26 15:30:00
990978,42479.75,42465.75,1519.5,1511.5,1519.75,1511,2012-03-27 08:30:00,2012-03-27 15:45:00
1484484,42133.5,42119.75,1511,1505,1513.75,1497,2012-03-28 08:30:00,2012-03-28 15:45:00
1513031,41904,41890.25,1498.75,1503,1504.75,1491.25,2012-03-29 08:30:00,2012-03-29 15:45:00
2826032,84724.5,84696.5,1507.25,1516.25,1522.75,1500.75,2012-04-02 08:30:00,2012-04-02 15:45:00
1444941,42382.25,42368.25,1517.25,1513.25,1519.25,1504.5,2012-04-03 08:30:00,2012-04-03 15:45:00
1463667,43464.75,43451,1501.75,1498.25,1503.5,1493.5,2012-04-04 08:30:00,2012-04-04 15:30:00
1153919,41956,41942.75,1493.5,1494.75,1502.25,1492.5,2012-04-05 08:30:00,2012-04-05 15:45:00
987277,43017.25,43002.75,1480.5,1479.5,1487.75,1478.25,2012-04-09 08:30:00,2012-04-09 15:30:00
2234420,41120,41106,1479,1463.25,1483.5,1457.5,2012-04-10 08:30:00,2012-04-10 15:45:00
1375778,41219,41205.75,1472.75,1469.75,1475.5,1467.5,2012-04-11 08:30:00,2012-04-11 15:45:00
1511452,41546.25,41532.75,1471.5,1490,1491.25,1470,2012-04-12 08:30:00,2012-04-12 15:45:00
3143580,82612,82584,1478.25,1470,1485,1465.75,2012-04-16 08:30:00,2012-04-16 15:45:00
1549711,41684.25,41670.25,1478.5,1489,1493.75,1476.75,2012-04-17 08:30:00,2012-04-17 15:45:00
1554287,43134.75,43120.75,1485.5,1483.5,1490.75,1483,2012-04-18 08:30:00,2012-04-18 15:30:00
2187547,42977.5,42963.25,1485.5,1477.5,1491.5,1470.5,2012-04-19 08:30:00,2012-04-19 15:30:00
1493359,43049.25,43035.25,1484,1480,1488.25,1478.5,2012-04-20 08:30:00,2012-04-20 15:30:00
1541361,41022.75,41008.75,1466,1469,1469,1459,2012-04-23 08:30:00,2012-04-23 15:45:00
1170706,41233.5,41219.75,1468.25,1480.75,1476.25,1467.75,2012-04-24 08:30:00,2012-04-24 15:45:00
1513344,41691.5,41678,1485,1491.5,1492.75,1484.5,2012-04-25 08:30:00,2012-04-25 15:45:00
1310122,41887.5,41873.75,1487.5,1503,1503.25,1487.5,2012-04-26 08:30:00,2012-04-26 15:45:00
1118951,43628.5,43614.25,1506.25,1504,1507.75,1498,2012-04-27 08:30:00,2012-04-27 15:30:00
1114481,41946.25,41932.5,1500.75,1500,1502,1494.75,2012-04-30 08:30:00,2012-04-30 15:45:00
1218414,42305.75,42292,1498.5,1506,1516.75,1496.25,2012-05-01 08:30:00,2012-05-01 15:45:00
1316375,42030.5,42017.25,1499,1502.5,1504.5,1494.25,2012-05-02 08:30:00,2012-05-02 15:45:00
1485983,41917.75,41904.25,1504.25,1492.25,1504.5,1489.5,2012-05-03 08:30:00,2012-05-03 15:45:00
2941926,82478,82450,1464.25,1471.75,1486.25,1464,2012-05-07 08:30:00,2012-05-07 15:45:00
1975954,40808.25,40794.25,1463.75,1464.75,1467.25,1448.75,2012-05-08 08:30:00,2012-05-08 15:45:00
2088796,40796.75,40782.75,1450.5,1456.25,1465.75,1444.25,2012-05-09 08:30:00,2012-05-09 15:45:00
1406674,40979,40965.25,1467.5,1457.5,1468.75,1456.5,2012-05-10 08:30:00,2012-05-10 15:45:00
2995497,81362.25,81334.25,1444,1438.75,1468.25,1438.25,2012-05-14 08:30:00,2012-05-14 15:45:00
1926181,41795.75,41781.5,1437.75,1433.5,1447.5,1430.5,2012-05-15 08:30:00,2012-05-15 15:30:00
1786304,41633.5,41619,1440.5,1427.75,1444.75,1427,2012-05-16 08:30:00,2012-05-16 15:30:00
2425467,39765.5,39751.5,1429,1407.5,1429.75,1405.5,2012-05-17 08:30:00,2012-05-17 15:45:00
2298274,40780.75,40766.5,1411.75,1395.5,1415.5,1394.75,2012-05-18 08:30:00,2012-05-18 15:30:00
1694164,40954.25,40939.75,1401.75,1420.75,1421,1398.75,2012-05-21 08:30:00,2012-05-21 15:30:00
2099116,39915.5,39901.75,1420.75,1418.75,1431.5,1412.5,2012-05-22 08:30:00,2012-05-22 15:45:00
2139480,39435,39421,1412.25,1419.25,1424,1399,2012-05-23 08:30:00,2012-05-23 15:45:00
1666010,39780,39766,1425.5,1428.25,1428.5,1413.25,2012-05-24 08:30:00,2012-05-24 15:45:00
1152227,41285,41271.25,1424.75,1419.75,1427.75,1417,2012-05-25 08:30:00,2012-05-25 15:30:00
